"","subject","trial","item","category","supercategory","PosOr","answercode","correct","correct_manual","answer_auto_jaro","correct_auto_jaro","word","word.c","letters.01","timing.01"
"216",2,56,"panther","Raubtiere","Tiere",4,"correct","1",1,"correct",1,"PANTHEREnter","PANTHER","P",951
"217",2,57,"ohrring","Schmuck","Kleidung",5,"correct","1",1,"correct",1,"OHRRINGEnter","OHRRING","O",1264
"218",2,58,"fenster","Filler","Filler",5,"first_letter_incorrect","NA",0,"first_letter_error",0,"GENBackspaceBackspaceFBackspaceBackspaceFENSTEREnter","FENSTER","G",1249
"219",2,59,"löwe","Raubtiere","Tiere",5,"almostcorrect","1",1,"correctedtocorrect",1,"LÖWWEBackspaceBackspaceEEnter","LÖWE","L",718
"220",2,60,"gabel","Kochen","Werkzeug",5,"correct","1",1,"correct",1,"GABELEnter","GABEL","G",930
"221",2,61,"auto","Strasse","Fortbewegungsmittel",1,"correct","1",1,"correct",1,"AUTOEnter","AUTO","A",728
"222",2,62,"regal","Aufbewahrung","Möbel",1,"correct","1",1,"correct",1,"REGALEnter","REGAL","R",825
"223",2,63,"brille","Filler","Filler",1,"correct","1",1,"correct",1,"BRILLEEnter","BRILLE","B",701
"224",2,64,"kutsche","Strasse","Fortbewegungsmittel",2,"correct","1",1,"correct",1,"KUTSCHEEnter","KUTSCHE","K",1091
"225",2,65,"waage","Filler","Filler",2,"correct","1",1,"correct",1,"WAAGEEnter","WAAGE","W",1026
"226",2,66,"hai","Fische","Tiere",1,"correct","1",1,"correct",1,"HAIEnter","HAI","H",1013
"227",2,67,"lkw","Strasse","Fortbewegungsmittel",3,"correct","1",1,"correct",1,"LKWEnter","LKW","L",976
"228",2,68,"cd","Filler","Filler",3,"correct","1",1,"correct",1,"CDEnter","CD","C",1302
"229",2,69,"aal","Fische","Tiere",2,"correct","1",1,"correct",1,"AALEnter","AAL","A",795
"230",2,70,"schachtel","Aufbewahrung","Möbel",2,"correct","1",1,"correct",1,"SCHACHTELEnter","SCHACHTEL","S",2906
"231",2,71,"bus","Strasse","Fortbewegungsmittel",4,"correct","1",1,"correct",1,"BUSEnter","BUS","B",756
"232",2,72,"puppe","Filler","Filler",4,"correct","1",1,"correct",1,"PUPPEEnter","PUPPE","P",1791
"233",2,73,"delfin","Fische","Tiere",3,"correct","1",1,"correct",1,"DELFINEnter","DELFIN","D",1130
"234",2,74,"schublade","Aufbewahrung","Möbel",3,"correct","1",1,"correct",1,"SCHUBLADEEnter","SCHUBLADE","S",934
"235",2,75,"fächer","Filler","Filler",5,"correct","1",1,"correct",1,"FÄCHEREnter","FÄCHER","F",746
"236",2,76,"rochen","Fische","Tiere",4,"correct","1",1,"correct",1,"ROCHENEnter","ROCHEN","R",978
"237",2,77,"safe","Aufbewahrung","Möbel",4,"correct","1",1,"correct",1,"SAFEEnter","SAFE","S",816
"238",2,78,"motorrad","Strasse","Fortbewegungsmittel",5,"correct","1",1,"correct",1,"MOTORRADEnter","MOTORRAD","M",840
"239",2,79,"goldfisch","Fische","Tiere",5,"correct","1",1,"correct",1,"GOLDFISCHEnter","GOLDFISCH","G",1047
"240",2,80,"kleiderschrank","Aufbewahrung","Möbel",5,"almostcorrect","1",1,"alternative_corrected",1,"SCHRANKEnter","SCHRANK","S",663
"241",2,81,"schere","Büro","Werkzeug",1,"almostcorrect","1",1,"correctedtocorrect",1,"SCHREBackspaceBackspaceEREEnter","SCHERE","S",841
"242",2,82,"kaffeemaschine","Küche","Möbel",1,"correct","1",1,"correct",1,"KAFFEEMASCHINEEnter","KAFFEEMASCHINE","K",775
"243",2,83,"gondel","Wasser","Fortbewegungsmittel",1,"correct","1",1,"correct",1,"GONDELEnter","GONDEL","G",1979
"244",2,84,"bleistift","Büro","Werkzeug",2,"almostcorrect","1",1,"correctedtocorrect",1,"BLEISCHBackspaceBackspaceTIFTEnter","BLEISTIFT","B",852
"245",2,85,"herd","Küche","Möbel",2,"correct","1",1,"correct",1,"HERDEnter","HERD","H",948
"246",2,86,"spaghetti","Filler","Filler",1,"correct","1",1,"correct",1,"SPAGHETTIEnter","SPAGHETTI","S",1030
"247",2,87,"kopfhörer","Filler","Filler",2,"correct","1",1,"correct",1,"KOPFHÖREREnter","KOPFHÖRER","K",864
"248",2,88,"u-boot","Wasser","Fortbewegungsmittel",2,"almostcorrect","1",1,"correctedtocorrect",1,"U-PBackspaceBOOTEnter","U-BOOT","U",1055
"249",2,89,"geschirrspüler","Küche","Möbel",3,"correct","1",1,"correct",1,"GESCHIRRSPÜLEREnter","GESCHIRRSPÜLER","G",1418
"250",2,90,"lineal","Büro","Werkzeug",3,"almostcorrect","1",1,"approx_correct",1,"LINEAREnter","LINEAR","L",762
"251",2,91,"yacht","Wasser","Fortbewegungsmittel",3,"correct","1",1,"correct",1,"YACHTEnter","YACHT","Y",2227
"252",2,92,"mikrowelle","Küche","Möbel",4,"almostcorrect","1",1,"correctedtocorrect",1,"MIKROFBackspaceWELLEEnter","MIKROWELLE","M",1016
"253",2,93,"fernglas","Filler","Filler",3,"correct","1",1,"correct",1,"FERNGLASEnter","FERNGLAS","F",841
"254",2,94,"kanu","Wasser","Fortbewegungsmittel",4,"correct","1",1,"correct",1,"KANUEnter","KANU","K",988
"255",2,95,"klammer","Büro","Werkzeug",4,"almostcorrect","1",1,"alternative_corrected",1,"BÜROKLAMMEREnter","BÜROKLAMMER","B",1103
"256",2,96,"briefkasten","Filler","Filler",4,"almostcorrect","1",1,"correctedtocorrect",1,"BRIEFKASTERNBackspaceBackspaceNEnter","BRIEFKASTEN","B",1076
"257",2,97,"segelschiff","Wasser","Fortbewegungsmittel",5,"correct","1",1,"correct",1,"SEGELSCHIFFEnter","SEGELSCHIFF","S",1164
"258",2,98,"kühlschrank","Küche","Möbel",5,"correct","1",1,"correct",1,"KÜHLSCHRANKEnter","KÜHLSCHRANK","K",1200
"259",2,99,"badewanne","Filler","Filler",5,"correct","1",1,"correct",1,"BADEWANNEEnter","BADEWANNE","B",1144
"260",2,100,"radiergummi","Büro","Werkzeug",5,"correct","1",1,"correct",1,"RADIERGUMMIEnter","RADIERGUMMI","R",885
"261",2,101,"zigarette","Filler","Filler",1,"almostcorrect","1",1,"correctedtocorrect",1,"ZIRBackspaceGARETTEEnter","ZIGARETTE","Z",978
"262",2,102,"flasche","Trinkgefässe","Misc II",1,"correct","1",1,"correct",1,"FLASCHEEnter","FLASCHE","F",932
"263",2,103,"birne","Obst","Lebensmittel",1,"correct","1",1,"correct",1,"BIRNEEnter","BIRNE","B",744
"264",2,104,"parfum","Filler","Filler",2,"correct","1",1,"correct",1,"PARFUMEnter","PARFUM","P",976
"265",2,105,"schwert","Filler","Filler",3,"correct","1",1,"correct",1,"SCHWERTEnter","SCHWERT","S",669
"266",2,106,"banane","Obst","Lebensmittel",2,"almostcorrect","1",1,"correctedtocorrect",1,"BANANABackspaceEEnter","BANANE","B",804
"267",2,107,"marienkäfer","Insekten","Tiere",1,"almostcorrect","1",1,"correctedtocorrect",1,"MARIENKA#BackspaceBackspaceÖBackspaceÄFEREnter","MARIENKÄFER","M",1019
"268",2,108,"käfig","Filler","Filler",4,"correct","1",1,"correct",1,"KÄFIGEnter","KÄFIG","K",739
"269",2,109,"kanne","Trinkgefässe","Misc II",2,"first_letter_incorrect","NA",0,"first_letter_error",0,"KBackspaceTEEKANNEEnter","TEEKANNE","K",834
"270",2,110,"fliege","Insekten","Tiere",2,"correct","1",1,"correct",1,"FLIEGEEnter","FLIEGE","F",716
"271",2,111,"glocke","Filler","Filler",5,"correct","1",1,"correct",1,"GLOCKEEnter","GLOCKE","G",987
"272",2,112,"apfel","Obst","Lebensmittel",3,"correct","1",1,"correct",1,"APFELEnter","APFEL","A",688
"273",2,113,"biene","Insekten","Tiere",3,"correct","1",1,"correct",1,"BIENEEnter","BIENE","B",1032
"274",2,114,"becher","Trinkgefässe","Misc II",3,"correct","1",1,"correct",1,"BECHEREnter","BECHER","B",2642
"275",2,115,"kirsche","Obst","Lebensmittel",4,"almostcorrect","1",1,"correctedtocorrect",1,"KIEBackspaceRSCHEEnter","KIRSCHE","K",745
"276",2,116,"spinne","Insekten","Tiere",4,"correct","1",1,"correct",1,"SPINNEEnter","SPINNE","S",1054
"277",2,117,"glas","Trinkgefässe","Misc II",4,"correct","1",1,"correct",1,"GLASEnter","GLAS","G",847
"278",2,118,"trauben","Obst","Lebensmittel",5,"almostcorrect","1",1,"alternative_corrected",1,"TRAUBEEnter","TRAUBE","T",905
"279",2,119,"ameise","Insekten","Tiere",5,"correct","1",1,"correct",1,"AMEISEEnter","AMEISE","A",907
"280",2,120,"tasse","Trinkgefässe","Misc II",5,"correct","1",1,"correct",1,"TASSEEnter","TASSE","T",880
"281",2,121,"schokolade","Süssigkeiten","Lebensmittel",1,"correct","1",1,"correct",1,"SCHOKOLADEEnter","SCHOKOLADE","S",966
"282",2,122,"bein","Körperteile","Misc I",1,"correct","1",1,"correct",1,"BEINEnter","BEIN","B",812
"283",2,123,"bohrmaschine","Heimwerker","Werkzeug",1,"correct","1",1,"correct",1,"BOHRMASCHINEEnter","BOHRMASCHINE","B",842
"284",2,124,"bürste","Filler","Filler",1,"correct","1",1,"correct",1,"BÜRSTEEnter","BÜRSTE","B",918
"285",2,125,"hand","Körperteile","Misc I",2,"correct","1",1,"correct",1,"HANDEnter","HAND","H",799
"286",2,126,"feile","Heimwerker","Werkzeug",2,"correct","1",1,"correct",1,"FEILEEnter","FEILE","F",936
"287",2,127,"ball","Filler","Filler",2,"correct","1",1,"correct",1,"BALLEnter","BALL","B",1090
"288",2,128,"luftballon","Filler","Filler",3,"almostcorrect","1",1,"alternative_corrected",1,"BALLONEnter","BALLON","B",791
"289",2,129,"eis","Süssigkeiten","Lebensmittel",2,"correct","1",1,"correct",1,"EISEnter","EIS","E",979
"290",2,130,"kerze","Filler","Filler",4,"correct","1",1,"correct",1,"KERZEEnter","KERZE","K",705
"291",2,131,"zange","Heimwerker","Werkzeug",3,"correct","1",1,"correct",1,"ZANGEEnter","ZANGE","Z",954
"292",2,132,"kekse","Süssigkeiten","Lebensmittel",3,"correct","1",1,"correct",1,"KEKSEEnter","KEKSE","K",677
"293",2,133,"ventilator","Filler","Filler",5,"almostcorrect","1",1,"alternative_corrected",1,"LÜFTEREnter","LÜFTER","L",1866
"294",2,134,"ohr","Körperteile","Misc I",3,"correct","1",1,"correct",1,"OHREnter","OHR","O",977
"295",2,135,"schraubenzieher","Heimwerker","Werkzeug",4,"almostcorrect","1",1,"approx_correct",1,"SCHREBackspaceAUBENZIEHEEnter","SCHRAUBENZIEHE","S",902
"296",2,136,"bonbon","Süssigkeiten","Lebensmittel",4,"first_letter_incorrect","NA",0,"first_letter_error",0,"RBackspaceBONBONEnter","BONBON","R",NA
"297",2,137,"fuss","Körperteile","Misc I",4,"correct","1",1,"correct",1,"FUSSEnter","FUSS","F",862
"298",2,138,"hammer","Heimwerker","Werkzeug",5,"correct","1",1,"correct",1,"HAMMEREnter","HAMMER","H",715
"299",2,139,"kuchen","Süssigkeiten","Lebensmittel",5,"correct","1",1,"correct",1,"KUCHENEnter","KUCHEN","K",715
"300",2,140,"arm","Körperteile","Misc I",5,"almostcorrect","1",1,"correctedtocorrect",1,"AARBackspaceBackspaceRMEnter","ARM","A",762
"301",2,141,"hochhaus","Gebäude","Misc II",1,"semantic_relation","NA",0,"first_letter_error",0,"HBackspaceHOCHHAUSEnter","HOCHHAUS","H",1022
"302",2,142,"lippenstift","Filler","Filler",1,"correct","1",1,"correct",1,"LIPPENSTIFTEnter","LIPPENSTIFT","L",763
"303",2,143,"bank","Sitzen","Möbel",1,"almostcorrect","1",1,"correctedtocorrect",1,"BRBackspaceANKEnter","BANK","B",1110
"304",2,144,"ente","Vögel","Tiere",1,"correct","1",1,"correct",1,"ENTEEnter","ENTE","E",1006
"305",2,145,"kirche","Gebäude","Misc II",2,"correct","1",1,"correct",1,"KIRCHEEnter","KIRCHE","K",653
"306",2,146,"couch","Sitzen","Möbel",2,"almostcorrect","1",1,"alternative_corrected",1,"SOFAEnter","SOFA","S",909
"307",2,147,"teppich","Filler","Filler",2,"correct","1",1,"correct",1,"TEPPICHEnter","TEPPICH","T",1103
"308",2,148,"strauss","Vögel","Tiere",2,"correct","1",1,"correct",1,"STRAUSSEnter","STRAUSS","S",1229
"309",2,149,"baby","Filler","Filler",3,"correct","1",1,"correct",1,"BABYEnter","BABY","B",833
"310",2,150,"tempel","Gebäude","Misc II",3,"correct","1",1,"correct",1,"TEMPELEnter","TEMPEL","T",1000
"311",2,151,"eule","Vögel","Tiere",3,"correct","1",1,"correct",1,"EULEEnter","EULE","E",883
"312",2,152,"stuhl","Sitzen","Möbel",3,"first_letter_incorrect","NA",0,"first_letter_error",0,"KBackspaceSUHLBackspaceBackspaceBackspaceTUHLEnter","STUHL","K",640
"313",2,153,"schloss","Gebäude","Misc II",4,"correct","1",1,"correct",1,"SCHLOSSEnter","SCHLOSS","S",1233
"314",2,154,"taube","Vögel","Tiere",4,"correct","1",1,"correct",1,"TAUBEEnter","TAUBE","T",1164
"315",2,155,"sessel","Sitzen","Möbel",4,"first_letter_incorrect","NA",0,"first_letter_error",0,"SBackspaceSELSSBackspaceBackspaceBackspaceSSELEnter","SESSEL","S",776
"316",2,156,"briefmarke","Filler","Filler",4,"correct","1",1,"correct",1,"BRIEFMARKEEnter","BRIEFMARKE","B",900
"317",2,157,"burg","Gebäude","Misc II",5,"correct","1",1,"correct",1,"BURGEnter","BURG","B",956
"318",2,158,"schwamm","Filler","Filler",5,"almostcorrect","1",1,"correctedtocorrect",1,"SABackspaceCHWAMMEnter","SCHWAMM","S",804
"319",2,159,"schwan","Vögel","Tiere",5,"correct","1",1,"correct",1,"SCHWANEnter","SCHWAN","S",706
"320",2,160,"hocker","Sitzen","Möbel",5,"correct","1",1,"correct",1,"HOCKEREnter","HOCKER","H",1262
"321",4,1,"daunenweste","Jacken","Kleidung",1,"almostcorrect","1",1,"first_letter_error",0,"WESTEBackspaceBackspaceBackspaceBackspaceBackspaceBackspaceBackspaceDAUNENWESTE ","DAUNENWESTE","W",1327
"322",4,2,"schornstein","Filler","Filler",1,"correct","1",1,"correct",1,"SCHORNSTEIN ","SCHORNSTEIN","S",1052
"323",4,3,"säge","Bauernhof","Werkzeug",1,"correct","1",1,"correct",1,"SÄGEEnter","SÄGE","S",939
"324",4,4,"sakko","Jacken","Kleidung",2,"correct","1",1,"correct",1,"SAKKO ","SAKKO","S",1360
"325",4,5,"kartoffel","Gemüse","Lebensmittel",1,"correct","1",1,"correct",1,"KARTOFFEL ","KARTOFFEL","K",1329
"326",4,6,"sense","Bauernhof","Werkzeug",2,"correct","1",1,"correct",1,"SENSE ","SENSE","S",942
"327",4,7,"ampel","Filler","Filler",2,"correct","1",1,"correct",1,"AMPEL ","AMPEL","A",811
"328",4,8,"parfum","Filler","Filler",3,"correct","1",1,"correct",1,"PARFUM ","PARFUM","P",923
"329",4,9,"schaufel","Bauernhof","Werkzeug",3,"almostcorrect","1",1,"alternative_corrected",1,"SPATEN ","SPATEN","S",1512
"330",4,10,"brokkoli","Gemüse","Lebensmittel",2,"correct","1",1,"correct",1,"BROKKOLI ","BROKKOLI","B",910
"331",4,11,"pfeife","Filler","Filler",4,"correct","1",1,"correct",1,"PFEIFE ","PFEIFE","P",871
"332",4,12,"pelzmantel","Jacken","Kleidung",3,"almostcorrect","1",1,"first_letter_error",0,"MABackspaceBackspacePELZUBackspaceMANTEL ","PELZMANTEL","M",1324
"333",4,13,"besen","Bauernhof","Werkzeug",4,"correct","1",1,"correct",1,"BESEN ","BESEN","B",1513
"334",4,14,"paprika","Gemüse","Lebensmittel",3,"almostcorrect","1",1,"correctedtocorrect",1,"PAPRILBackspaceKA ","PAPRIKA","P",845
"335",4,15,"arztkittel","Jacken","Kleidung",4,"almostcorrect","1",1,"alternative_corrected",1,"KITTEL ","KITTEL","K",2365
"336",4,16,"kopfhörer","Filler","Filler",5,"correct","1",1,"correct",1,"KOPFHÖRER ","KOPFHÖRER","K",846
"337",4,17,"karotte","Gemüse","Lebensmittel",4,"correct","1",1,"correct",1,"KAROTTE ","KAROTTE","K",906
"338",4,18,"kapuzenpulli","Jacken","Kleidung",5,"semantic_relation","NA",0,"not_correct",0,"STRICKJACKE ","STRICKJACKE","S",3531
"339",4,19,"axt","Bauernhof","Werkzeug",5,"correct","1",1,"correct",1,"AXT ","AXT","A",1265
"340",4,20,"gurke","Gemüse","Lebensmittel",5,"correct","1",1,"correct",1,"GURKE ","GURKE","G",2675
"341",4,21,"safe","Aufbewahrung","Möbel",1,"unrelated_other","NA",0,"first_letter_error",0,"SBackspaceTBackspaceSBackspaceTRBackspaceBackspaceSFAEBackspaceBackspaceBackspaceAFDEBackspaceBackspaceE ","SAFE","S",708
"342",4,22,"steckdose","Filler","Filler",1,"correct","1",1,"correct",1,"STECKDOSE ","STECKDOSE","S",927
"343",4,23,"rochen","Fische","Tiere",1,"correct","1",1,"correct",1,"ROCHEN ","ROCHEN","R",1842
"344",4,24,"schublade","Aufbewahrung","Möbel",2,"correct","1",1,"correct",1,"SCHUBLADE ","SCHUBLADE","S",869
"345",4,25,"motorrad","Strasse","Fortbewegungsmittel",1,"almostcorrect","1",1,"correctedtocorrect",1,"MORBackspaceTORRAD ","MOTORRAD","M",969
"346",4,26,"baby","Filler","Filler",2,"correct","1",1,"correct",1,"BABY ","BABY","B",852
"347",4,27,"delfin","Fische","Tiere",2,"almostcorrect","1",1,"approx_correct",1,"DELPHIN ","DELPHIN","D",1394
"348",4,28,"lkw","Strasse","Fortbewegungsmittel",2,"correct","1",1,"correct",1,"LKW ","LKW","L",929
"349",4,29,"regal","Aufbewahrung","Möbel",3,"almostcorrect","1",1,"correctedtocorrect",1,"REBackspaceEGAL ","REGAL","R",877
"350",4,30,"ball","Filler","Filler",3,"correct","1",1,"correct",1,"BALL ","BALL","B",1286
"351",4,31,"goldfisch","Fische","Tiere",3,"almostcorrect","1",1,"first_letter_error",0,"FISCBackspaceBackspaceBackspaceBackspaceGOLBackspaceBackspaceBackspaceBackspaceFISCH ","6FISCH","F",1612
"352",4,32,"schachtel","Aufbewahrung","Möbel",4,"correct","1",1,"correct",1,"SCHACHTEL ","SCHACHTEL","S",2143
"353",4,33,"brille","Filler","Filler",4,"correct","1",1,"correct",1,"BRILLE ","BRILLE","B",1173
"354",4,34,"kutsche","Strasse","Fortbewegungsmittel",3,"almostcorrect","1",1,"correctedtocorrect",1,"KUTZBackspaceSCHGEBackspaceBackspaceE ","KUTSCHE","K",1700
"355",4,35,"kleiderschrank","Aufbewahrung","Möbel",5,"almostcorrect","1",1,"alternative_corrected",1,"SCHRANK ","SCHRANK","S",1435
"356",4,36,"hai","Fische","Tiere",4,"correct","1",1,"correct",1,"HAI ","HAI","H",1185
"357",4,37,"bus","Strasse","Fortbewegungsmittel",4,"correct","1",1,"correct",1,"BUS ","BUS","B",877
"358",4,38,"spaghetti","Filler","Filler",5,"correct","1",1,"correct",1,"SPAGHETTI ","SPAGHETTI","S",906
"359",4,39,"aal","Fische","Tiere",5,"correct","1",1,"correct",1,"AAL ","AAL","A",900
"360",4,40,"auto","Strasse","Fortbewegungsmittel",5,"correct","1",1,"correct",1,"AUTO ","AUTO","A",816
"361",4,41,"ohr","Körperteile","Misc I",1,"correct","1",1,"correct",1,"OHR ","OHR","O",945
"362",4,42,"kekse","Süssigkeiten","Lebensmittel",1,"correct","1",1,"correct",1,"KEKSE ","KEKSE","K",1086
"363",4,43,"feile","Heimwerker","Werkzeug",1,"correct","1",1,"correct",1,"FEILE ","FEILE","F",1181
"364",4,44,"bein","Körperteile","Misc I",2,"correct","1",1,"correct",1,"BEIN ","BEIN","B",1784
"365",4,45,"schokolade","Süssigkeiten","Lebensmittel",2,"first_letter_incorrect","NA",0,"first_letter_error",0,"ASBackspaceBackspaceSCHOKOLADE ","SCHOKOLADE","A",1020
"366",4,46,"hammer","Heimwerker","Werkzeug",2,"correct","1",1,"correct",1,"HAMMER ","HAMMER","H",1272
"367",4,47,"fuss","Körperteile","Misc I",3,"almostcorrect","1",1,"approx_alternative",1,"FU?BackspaceSBackspace=Backspace?Backspace ","FU","F",828
"368",4,48,"bonbon","Süssigkeiten","Lebensmittel",3,"correct","1",1,"correct",1,"BONBON ","BONBON","B",1442
"369",4,49,"zange","Heimwerker","Werkzeug",3,"correct","1",1,"correct",1,"ZANGE ","ZANGE","Z",1472
"370",4,50,"arm","Körperteile","Misc I",4,"correct","1",1,"correct",1,"ARM ","ARM","A",814
"371",4,51,"glocke","Filler","Filler",1,"correct","1",1,"correct",1,"GLOCKE ","GLOCKE","G",1175
"372",4,52,"kuchen","Süssigkeiten","Lebensmittel",4,"almostcorrect","1",1,"correctedtocorrect",1,"KUICBackspaceBackspaceCHEN ","KUCHEN","K",1506
"373",4,53,"bohrmaschine","Heimwerker","Werkzeug",4,"correct","1",1,"correct",1,"BOHRMASCHINE ","BOHRMASCHINE","B",1141
"374",4,54,"zigarette","Filler","Filler",2,"almostcorrect","1",1,"correctedtocorrect",1,"ZIGARTBackspaceETTE ","ZIGARETTE","Z",1130
"375",4,55,"eis","Süssigkeiten","Lebensmittel",5,"correct","1",1,"correct",1,"EIS ","EIS","E",832
"376",4,56,"hand","Körperteile","Misc I",5,"correct","1",1,"correct",1,"HAND ","HAND","H",970
"377",4,57,"lippenstift","Filler","Filler",3,"correct","1",1,"correct",1,"LIPPENSTIFT ","LIPPENSTIFT","L",1890
"378",4,58,"mikrofon","Filler","Filler",4,"correct","1",1,"correct",1,"MIKROFON ","MIKROFON","M",861
"379",4,59,"schraubenzieher","Heimwerker","Werkzeug",5,"correct","1",1,"correct",1,"SCHRAUBENZIEHER ","SCHRAUBENZIEHER","S",1964
"380",4,60,"streichholz","Filler","Filler",5,"correct","1",1,"correct",1,"STREICHHOLZ ","STREICHHOLZ","S",1489
"381",4,61,"briefmarke","Filler","Filler",1,"correct","1",1,"correct",1,"BRIEFMARKE ","BRIEFMARKE","B",1354
"382",4,62,"badewanne","Filler","Filler",2,"correct","1",1,"correct",1,"BADEWANNE ","BADEWANNE","B",914
"383",4,63,"ameise","Insekten","Tiere",1,"correct","1",1,"correct",1,"AMEISE ","AMEISE","A",1102
"384",4,64,"glas","Trinkgefässe","Misc II",1,"correct","1",1,"correct",1,"GLAS ","GLAS","G",1212
"385",4,65,"kopfkissen","Filler","Filler",3,"almostcorrect","1",1,"approx_alternative",1,"KISSE ","KISSE","K",910
"386",4,66,"banane","Obst","Lebensmittel",1,"correct","1",1,"correct",1,"BANANE ","BANANE","B",699
"387",4,67,"marienkäfer","Insekten","Tiere",2,"almostcorrect","1",1,"correctedtocorrect",1,"MARIENKÄFTBackspaceER ","MARIENKÄFER","M",1430
"388",4,68,"kamera","Filler","Filler",4,"correct","1",1,"correct",1,"KAMERA ","KAMERA","K",1510
"389",4,69,"birne","Obst","Lebensmittel",2,"correct","1",1,"correct",1,"BIRNE ","BIRNE","B",823
"390",4,70,"kanne","Trinkgefässe","Misc II",2,"correct","1",1,"correct",1,"KANNE ","KANNE","K",1344
"391",4,71,"schlüssel","Filler","Filler",5,"correct","1",1,"correct",1,"SCHLÜSSEL ","SCHLÜSSEL","S",864
"392",4,72,"biene","Insekten","Tiere",3,"correct","1",1,"correct",1,"BIENE ","BIENE","B",975
"393",4,73,"trauben","Obst","Lebensmittel",3,"isna","NA",0,"isna",0,"NA","NA","T",1778
"394",4,74,"tasse","Trinkgefässe","Misc II",3,"first_letter_incorrect","NA",0,"first_letter_error",0,"BBackspaceTASSE ","TASSE","B",NA
"395",4,75,"spinne","Insekten","Tiere",4,"correct","1",1,"correct",1,"SPINNE ","SPINNE","S",1219
"396",4,76,"apfel","Obst","Lebensmittel",4,"correct","1",1,"correct",1,"APFEL ","APFEL","A",802
"397",4,77,"becher","Trinkgefässe","Misc II",4,"correct","1",1,"correct",1,"BECHER ","BECHER","B",985
"398",4,78,"fliege","Insekten","Tiere",5,"correct","1",1,"correct",1,"FLIEGE ","FLIEGE","F",1544
"399",4,79,"kirsche","Obst","Lebensmittel",5,"correct","1",1,"correct",1,"KIRSCHE ","KIRSCHE","K",903
"400",4,80,"flasche","Trinkgefässe","Misc II",5,"first_letter_incorrect","NA",0,"first_letter_error",0,"GBackspaceFLASCHE ","FLASCHE","G",1578
"401",4,81,"lineal","Büro","Werkzeug",1,"correct","1",1,"correct",1,"LINEAL ","LINEAL","L",912
"402",4,82,"herd","Küche","Möbel",1,"correct","1",1,"correct",1,"HERD ","HERD","H",1293
"403",4,83,"fernglas","Filler","Filler",1,"almostcorrect","1",1,"approx_correct",1,"FERNGLAD ","FERNGLAD","F",863
"404",4,84,"klammer","Büro","Werkzeug",2,"almostcorrect","1",1,"alternative_corrected",1,"BÜROKLAMMER ","BÜROKLAMMER","B",1360
